CustomerID,TotalSpent,TotalQuantity,TotalTransactions,AveragePrice,Cluster,CustomerType
15532,1580.93,521,4,3.8781640625,1,Low Value Customer
15533,807.57,289,3,4.041927710843374,1,Low Value Customer
15535,536.4,143,4,4.692666666666667,2,Regular Customer
15537,110.92,29,1,3.862083333333333,1,Low Value Customer
15539,538.46,410,1,1.343658536585366,1,Low Value Customer
15540,213.3,200,1,1.7133333333333334,1,Low Value Customer
15541,85.13000000000001,49,1,2.0941379310344828,1,Low Value Customer
15543,127.86,86,1,2.1992857142857143,1,Low Value Customer
15544,3546.71,3109,9,1.5977992277992277,3,High Value Customer
15545,292.71999999999997,163,2,2.6919753086419753,1,Low Value Customer
15547,4954.84,4032,14,2.6033048433048434,0,Premium Customer
15549,1693.26,698,3,3.284173913043478,1,Low Value Customer
15550,575.63,295,4,2.803934426229508,1,Low Value Customer
15551,436.06,218,1,3.9306896551724138,1,Low Value Customer
15552,90.12,60,1,1.7841176470588236,1,Low Value Customer
15553,437.23,451,1,2.4103571428571433,1,Low Value Customer
15554,217.2,74,1,4.810714285714285,2,Regular Customer
15555,4805.17,4439,16,1.6966740823136819,0,Premium Customer
15556,279.77,236,1,1.7899999999999998,1,Low Value Customer
15557,473.65000000000003,219,1,3.5595,1,Low Value Customer
15561,800.59,267,4,4.274814814814815,1,Low Value Customer
15562,134.55,39,1,3.45,1,Low Value Customer
15563,1400.44,1501,4,1.883362831858407,1,Low Value Customer
15565,173.16,60,2,4.56625,2,Regular Customer
15567,186.01,223,1,3.2357142857142853,1,Low Value Customer
15568,758.29,461,3,2.5564150943396227,1,Low Value Customer
15569,1375.71,666,5,2.165161290322581,1,Low Value Customer
15570,4165.52,2067,12,3.6973993808049537,3,High Value Customer
15571,650.4300000000001,264,4,2.701578947368421,1,Low Value Customer
15572,2552.86,1229,7,3.6436279069767443,3,High Value Customer
15573,607.45,363,2,2.8558653846153845,1,Low Value Customer
15574,702.25,349,4,2.5163690476190474,1,Low Value Customer
15576,940.6700000000001,404,1,3.5811111111111114,1,Low Value Customer
15577,258.88,89,3,3.0605128205128205,1,Low Value Customer
15578,127.1,52,1,2.3884615384615384,1,Low Value Customer
15579,348.6,120,2,4.046666666666667,1,Low Value Customer
15582,682.9100000000001,453,3,2.3970454545454545,1,Low Value Customer
15584,725.11,314,4,3.0995121951219513,1,Low Value Customer
15585,455.3,320,1,2.2641935483870967,1,Low Value Customer
15587,913.6800000000001,312,4,2.9166666666666665,1,Low Value Customer
15589,478.53000000000003,243,3,3.6893103448275864,1,Low Value Customer
15592,388.58,354,1,1.5645833333333334,1,Low Value Customer
15593,199.8,60,1,3.3299999999999996,1,Low Value Customer
15594,1771.78,983,5,3.1589320388349513,3,High Value Customer
15596,1406.59,561,5,4.183246753246753,1,Low Value Customer
15597,324.57,279,1,1.6090909090909091,1,Low Value Customer
15598,240.68,160,1,2.5564285714285715,1,Low Value Customer
15599,761.74,718,2,1.8890384615384617,1,Low Value Customer
15601,6776.56,4983,14,2.6858536585365855,0,Premium Customer
15602,1297.8700000000001,1137,9,2.409782608695652,3,High Value Customer
15603,48.480000000000004,96,1,0.505,1,Low Value Customer
15604,216.39,159,1,1.543529411764706,1,Low Value Customer
15605,1198.23,441,5,4.588358208955224,2,Regular Customer
15606,2920.16,892,9,3.7179220779220774,3,High Value Customer
15607,104.76,202,1,1.1753846153846153,1,Low Value Customer
15608,1093.68,714,4,3.255666666666667,1,Low Value Customer
15609,298.48,148,1,4.44625,2,Regular Customer
15610,112.46000000000001,66,1,1.8733333333333333,1,Low Value Customer
15611,1591.45,504,13,5.777674418604651,3,High Value Customer
15612,195.15,52,2,6.141666666666667,2,Regular Customer
15615,10399.74,5508,23,2.562931442080378,0,Premium Customer
15618,776.851,454,4,2.550911111111111,1,Low Value Customer
15619,336.40000000000003,136,1,4.416666666666667,2,Regular Customer
15620,1553.18,915,3,3.7297000000000002,1,Low Value Customer
15621,1293.03,501,4,2.06625,1,Low Value Customer
15622,3709.56,1674,9,4.08372972972973,3,High Value Customer
15623,301.03,125,1,4.2905263157894735,1,Low Value Customer
15624,588.13,357,4,3.6561764705882354,1,Low Value Customer
15625,1534.26,1188,4,1.62359375,1,Low Value Customer
15626,675.8,766,2,1.646938775510204,1,Low Value Customer
15628,2870.2400000000002,1894,9,2.3046451612903227,3,High Value Customer
15630,1186.35,800,2,2.8271666666666664,1,Low Value Customer
15632,3285.31,2109,8,2.695928143712575,3,High Value Customer
15634,243.55,99,1,3.7266666666666666,1,Low Value Customer
15636,724.76,284,2,3.1712000000000002,1,Low Value Customer
15637,223.36,128,1,3.026666666666667,1,Low Value Customer
15639,425.32,323,1,4.3084,1,Low Value Customer
15640,12515.66,6607,15,2.7894628099173553,0,Premium Customer
15641,1887.2,1562,4,1.9095798319327733,3,High Value Customer
15643,664.0,246,3,5.933030303030303,2,Regular Customer
15644,813.0,557,4,1.7819327731092438,1,Low Value Customer
15645,612.01,256,1,2.9526923076923075,1,Low Value Customer
15646,447.64000000000004,394,3,2.914285714285714,1,Low Value Customer
15648,657.35,221,2,4.58,2,Regular Customer
15649,816.0,192,2,4.25,1,Low Value Customer
15651,646.3,479,3,2.1584375,1,Low Value Customer
15652,337.74,208,1,3.8533333333333335,1,Low Value Customer
15653,877.4399999999999,1200,2,0.9066666666666666,1,Low Value Customer
15654,922.53,475,2,3.070952380952381,1,Low Value Customer
15655,560.67,324,1,3.0920588235294115,1,Low Value Customer
15656,748.5,343,4,4.41127659574468,2,Regular Customer
15657,30.0,24,1,1.25,1,Low Value Customer
15658,1024.1000000000001,242,5,6.244791666666667,2,Regular Customer
15659,306.45,111,1,5.459090909090909,2,Regular Customer
15660,1600.86,1050,9,2.3347777777777776,3,High Value Customer
15661,309.8,236,2,0.9099999999999999,1,Low Value Customer
15663,138.14,106,1,2.51,1,Low Value Customer
15664,386.43,157,1,4.165294117647059,1,Low Value Customer
15665,2242.01,1666,2,2.2631896551724138,1,Low Value Customer
15667,301.32,240,1,1.5553846153846154,1,Low Value Customer
15668,76.32000000000001,72,1,1.06,1,Low Value Customer
15669,684.34,342,4,3.212121212121212,1,Low Value Customer
15670,173.05,91,1,3.15,1,Low Value Customer
15671,2657.13,1699,7,2.4162820512820513,3,High Value Customer
15673,2881.02,1514,4,2.949225806451613,3,High Value Customer
15674,2446.6,1275,5,5.779999999999999,2,Regular Customer
15675,323.69,527,3,2.8790476190476193,1,Low Value Customer
15676,3435.76,2252,3,3.1958415841584156,3,High Value Customer
15677,657.23,319,1,3.582121212121212,1,Low Value Customer
15678,352.7,184,1,2.04,1,Low Value Customer
15679,781.28,1170,4,1.1043636363636364,1,Low Value Customer
15680,1333.68,952,3,2.42,1,Low Value Customer
15681,1426.16,816,5,1.9690566037735848,1,Low Value Customer
15683,193.75,131,1,2.163,1,Low Value Customer
15687,2993.1,1310,9,4.248253012048193,3,High Value Customer
15689,254.1,84,2,3.5,1,Low Value Customer
15690,239.76,408,2,0.6831578947368421,1,Low Value Customer
15691,136.8,72,1,1.9,1,Low Value Customer
15692,191.04,138,1,1.9041666666666668,1,Low Value Customer
15694,6479.4,1677,14,4.71076923076923,3,High Value Customer
15695,409.98,212,2,2.887272727272727,1,Low Value Customer
15696,2736.46,1028,8,4.26625730994152,3,High Value Customer
15699,309.65,113,1,6.181111111111111,2,Regular Customer
15700,696.68,357,2,2.933488372093023,1,Low Value Customer
15701,1542.14,923,4,2.94168776371308,1,Low Value Customer
15703,211.5,66,1,2.93,1,Low Value Customer
15704,2293.62,1028,4,3.227008547008547,3,High Value Customer
15705,143.1,62,1,6.05,2,Regular Customer
15706,1060.56,321,4,5.126181818181818,2,Regular Customer
15707,945.58,605,4,2.2814953271028036,1,Low Value Customer
15708,3364.2400000000002,1267,7,4.0928125,3,High Value Customer
15709,133.25,121,1,2.415,1,Low Value Customer
15712,1072.3600000000001,486,5,3.666792452830189,1,Low Value Customer
15713,356.7,150,2,5.338421052631579,2,Regular Customer
15714,330.88,187,2,3.0614285714285714,1,Low Value Customer
15716,1118.81,744,4,2.288728813559322,1,Low Value Customer
15717,150.3,70,1,2.4714285714285715,1,Low Value Customer
15719,5045.61,2725,13,2.200554962646745,3,High Value Customer
15720,598.73,281,1,2.46609375,1,Low Value Customer
15721,507.08,409,1,2.0571428571428574,1,Low Value Customer
15722,2222.56,1026,5,3.047536231884058,3,High Value Customer
15723,203.1,87,1,2.5853658536585367,1,Low Value Customer
15724,218.25,73,2,3.4136363636363636,1,Low Value Customer
15725,415.25,221,1,2.65125,1,Low Value Customer
15727,5178.96,3065,7,3.2481456953642387,3,High Value Customer
15729,85.0,28,1,3.75,1,Low Value Customer
15730,1120.88,689,3,2.9675714285714285,1,Low Value Customer
15732,294.12,215,2,1.8907142857142856,1,Low Value Customer
15733,162.3,62,1,4.35,2,Regular Customer
15734,1339.45,346,2,4.843846153846154,2,Regular Customer
15737,1205.1200000000001,599,8,3.910416666666667,3,High Value Customer
15738,4812.42,2982,16,2.12121387283237,0,Premium Customer
15739,449.12,472,1,2.52375,1,Low Value Customer
15740,154.88,152,1,2.4722222222222223,1,Low Value Customer
15743,784.46,216,4,4.683863636363636,2,Regular Customer
15744,34.8,120,1,0.29,1,Low Value Customer
15745,1094.59,421,4,4.3022580645161295,1,Low Value Customer
15746,196.88,178,1,1.4835714285714285,1,Low Value Customer
15747,974.04,480,3,2.459569892473118,1,Low Value Customer
15748,149.31,51,1,3.7361904761904765,1,Low Value Customer
15750,2465.48,1786,8,2.4343003412969284,3,High Value Customer
15752,2637.38,1978,7,1.752676399026764,3,High Value Customer
15753,79.2,144,1,0.55,1,Low Value Customer
15754,458.57,199,3,2.7239285714285715,1,Low Value Customer
15755,2364.25,1427,6,3.1785106382978725,3,High Value Customer
15756,532.96,242,4,2.477239583333333,1,Low Value Customer
15757,714.42,491,2,2.7295555555555557,1,Low Value Customer
15758,205.25,47,1,4.427777777777778,2,Regular Customer
15759,253.04,60,3,5.174285714285714,2,Regular Customer
15762,583.75,251,2,4.0018918918918915,1,Low Value Customer
15763,1086.92,271,2,6.6593442622950825,2,Regular Customer
15764,3279.97,2050,6,2.836666666666667,3,High Value Customer
15766,315.06,170,1,3.208181818181818,1,Low Value Customer
15768,621.8299999999999,244,3,7.899259259259259,2,Regular Customer
15773,635.6800000000001,311,1,1.334,1,Low Value Customer
15774,270.8,87,1,4.802,2,Regular Customer
15775,104.9,68,1,2.4714285714285715,1,Low Value Customer
15776,241.62,138,1,4.183888888888889,1,Low Value Customer
15777,1047.11,378,4,3.823333333333333,1,Low Value Customer
15780,475.28000000000003,220,3,4.157586206896552,1,Low Value Customer
15781,345.46,180,3,3.9675,1,Low Value Customer
15782,2614.7400000000002,864,3,6.1141860465116284,2,Regular Customer
15783,246.3,212,1,3.4364285714285714,1,Low Value Customer
15785,2328.9700000000003,1612,5,3.2433734939759034,3,High Value Customer
15786,4932.2,3364,3,2.732322097378277,3,High Value Customer
15787,948.05,540,3,2.164708737864078,1,Low Value Customer
15789,351.3,438,1,0.9984000000000001,1,Low Value Customer
15790,220.85,114,1,3.424285714285714,1,Low Value Customer
15791,1612.69,731,2,3.256266666666667,1,Low Value Customer
15793,965.61,553,3,3.0975,1,Low Value Customer
15795,610.01,581,1,3.058095238095238,1,Low Value Customer
15796,2711.56,861,8,3.9022556390977443,3,High Value Customer
15797,2207.4,873,4,4.23125,1,Low Value Customer
15799,884.14,955,3,2.267448979591837,1,Low Value Customer
15800,699.08,335,2,2.712689075630252,1,Low Value Customer
15801,1063.95,570,3,2.96421875,1,Low Value Customer
15803,415.82000000000005,290,1,1.74875,1,Low Value Customer
15804,4206.39,2565,13,3.7104961832061067,3,High Value Customer
15805,5528.4800000000005,3387,17,2.7423920265780732,0,Premium Customer
15806,784.58,602,3,2.004193548387097,1,Low Value Customer
15807,903.9,430,3,2.5812500000000003,1,Low Value Customer
15808,3734.9700000000003,1343,4,3.5788461538461536,3,High Value Customer
15809,515.77,301,5,4.123142857142857,1,Low Value Customer
15810,1391.98,861,4,2.6612359550561795,1,Low Value Customer
15811,2218.62,1071,6,3.487669172932331,3,High Value Customer
15812,1801.14,922,5,5.051707317073171,2,Regular Customer
15813,1303.9099999999999,603,2,3.775,1,Low Value Customer
15814,1945.33,1271,4,3.284861111111111,3,High Value Customer
15815,2100.6,1856,5,2.160408163265306,3,High Value Customer
15819,1905.45,1357,4,2.0016260162601625,1,Low Value Customer
15820,206.98,128,1,2.2494117647058824,1,Low Value Customer
15821,570.96,202,2,3.696451612903226,1,Low Value Customer
15822,885.47,375,2,3.369393939393939,1,Low Value Customer
15825,532.94,220,1,8.8395,2,Regular Customer
15826,1654.31,963,3,3.2094117647058824,1,Low Value Customer
15827,1836.0900000000001,882,14,4.353130434782609,3,High Value Customer
15829,636.14,996,2,1.0527450980392157,1,Low Value Customer
15830,576.0,415,1,2.913846153846154,1,Low Value Customer
15831,801.76,1105,3,2.6416176470588235,1,Low Value Customer
15832,836.79,465,1,2.310185185185185,1,Low Value Customer
15834,2233.75,965,4,4.069487179487179,3,High Value Customer
15835,954.09,439,4,3.073,1,Low Value Customer
15836,137.37,26,1,9.244,2,Regular Customer
15837,391.98,189,1,4.09125,1,Low Value Customer
15839,1048.49,675,3,2.1283870967741936,1,Low Value Customer
15840,355.56,396,2,1.961111111111111,1,Low Value Customer
15841,1224.06,942,4,1.416808510638298,1,Low Value Customer
15843,118.95000000000002,27,1,7.14375,2,Regular Customer
15844,130.73999999999998,134,1,1.7936363636363637,1,Low Value Customer
15845,3711.77,1926,8,2.730144927536232,3,High Value Customer
15847,389.27,449,2,3.35,1,Low Value Customer
15850,238.85,302,2,1.5638144329896908,1,Low Value Customer
15852,160.71,48,2,3.355,1,Low Value Customer
15853,110.8,135,1,1.4693333333333334,1,Low Value Customer
15854,2974.65,939,12,2.9360714285714287,3,High Value Customer
15855,712.24,470,5,1.886,1,Low Value Customer
15856,16387.57,11005,27,1.7719379844961243,0,Premium Customer
15857,297.0,308,1,0.9428571428571428,1,Low Value Customer
15858,1438.85,1167,5,2.3072774869109947,1,Low Value Customer
15860,977.21,440,8,3.4395070422535214,3,High Value Customer
15861,3165.36,2544,8,1.871190476190476,3,High Value Customer
15862,832.88,585,4,2.7378911564625854,1,Low Value Customer
15863,68.84,19,2,3.708888888888889,1,Low Value Customer
15864,1936.3200000000002,1192,6,2.7265,3,High Value Customer
15865,895.13,368,3,5.611,2,Regular Customer
15866,230.53,126,1,3.8722222222222222,1,Low Value Customer
15867,3812.64,2054,15,3.4156399132321043,3,High Value Customer
15869,149.64,175,2,2.1420000000000003,1,Low Value Customer
15870,354.09000000000003,335,1,1.801842105263158,1,Low Value Customer
15872,360.93,212,2,2.07296875,1,Low Value Customer
15874,4405.88,2534,7,5.8974166666666665,3,High Value Customer
15877,493.28,371,2,1.8717829457364341,1,Low Value Customer
15880,343.28000000000003,211,1,2.1701904761904762,1,Low Value Customer
15881,501.39000000000004,260,5,3.3168965517241378,1,Low Value Customer
15882,516.36,276,4,1.9078260869565218,1,Low Value Customer
15883,396.48,223,2,2.9546938775510205,1,Low Value Customer
15885,379.35,111,3,5.686111111111111,2,Regular Customer
15886,181.09,147,1,2.9975,1,Low Value Customer
15888,168.31,76,1,2.464166666666667,1,Low Value Customer
15889,446.87,215,2,2.8899999999999997,1,Low Value Customer
15891,524.52,442,1,2.651774193548387,1,Low Value Customer
15894,263.55,168,2,2.0119512195121954,1,Low Value Customer
15895,179.17,94,1,1.9845454545454544,1,Low Value Customer
15897,222.05,261,2,2.0920833333333335,1,Low Value Customer
15898,1388.88,570,5,3.322674418604651,1,Low Value Customer
15899,56.25,39,1,4.125,1,Low Value Customer
15900,351.11,221,1,2.0315686274509805,1,Low Value Customer
15901,363.88,384,3,2.0995689655172414,1,Low Value Customer
15903,5126.76,2410,7,2.245135135135135,3,High Value Customer
15904,164.68,84,1,2.953333333333333,1,Low Value Customer
15906,1567.69,544,7,3.3830666666666667,3,High Value Customer
15907,967.45,509,3,2.590240963855422,1,Low Value Customer
15909,191.94,98,1,1.8599999999999999,1,Low Value Customer
15910,1232.18,1015,8,1.8127340823970037,3,High Value Customer
15912,264.62,185,2,2.0957894736842104,1,Low Value Customer
15916,1528.09,757,8,3.7222580645161294,3,High Value Customer
15917,123.1,42,1,5.1499999999999995,2,Regular Customer
15918,334.23,153,2,2.5142499999999997,1,Low Value Customer
15919,639.89,545,2,2.4646153846153847,1,Low Value Customer
15920,167.5,99,4,2.1593333333333335,1,Low Value Customer
15921,336.03000000000003,166,1,3.7872000000000003,1,Low Value Customer
15922,369.5,138,1,4.409090909090909,2,Regular Customer
15923,127.08,122,1,2.814761904761905,1,Low Value Customer
15925,207.15,93,1,2.8958333333333335,1,Low Value Customer
15930,426.63,139,1,4.022857142857143,1,Low Value Customer
15932,2495.87,2325,8,1.4927826086956522,3,High Value Customer
15933,1107.46,885,3,2.1356756756756754,1,Low Value Customer
15937,145.35,73,1,2.3714285714285714,1,Low Value Customer
15938,404.58,240,5,2.320555555555556,1,Low Value Customer
15939,6115.01,4728,15,1.7944736842105262,0,Premium Customer
15940,35.8,4,1,8.95,2,Regular Customer
15942,337.44,232,1,2.657857142857143,1,Low Value Customer
15944,325.1,50,1,5.083333333333333,2,Regular Customer
15945,181.0,52,1,2.75,1,Low Value Customer
15947,1708.24,898,1,4.022068965517241,1,Low Value Customer
15948,955.24,567,2,2.5215,1,Low Value Customer
15949,364.72,284,2,1.8247368421052632,1,Low Value Customer
15950,1765.51,729,4,3.335,1,Low Value Customer
15951,708.22,313,2,3.700731707317073,1,Low Value Customer
15952,806.57,399,4,3.2756043956043954,1,Low Value Customer
15953,1659.3799999999999,892,8,2.719795918367347,3,High Value Customer
15955,4416.26,2135,14,2.833169398907104,3,High Value Customer
15957,428.89,211,1,2.787857142857143,1,Low Value Customer
15958,104.35,33,1,3.9842857142857144,1,Low Value Customer
15963,470.76,298,2,2.41,1,Low Value Customer
15965,845.64,453,4,2.287704918032787,1,Low Value Customer
15967,418.83,211,2,2.8676190476190477,1,Low Value Customer
15969,666.1,124,3,7.0825000000000005,2,Regular Customer
15970,314.1,116,1,2.6,1,Low Value Customer
15971,4199.85,1717,12,2.3254285714285716,3,High Value Customer
15973,307.82000000000005,106,1,4.4275,2,Regular Customer
15974,3442.15,2262,7,2.819545454545455,3,High Value Customer
15975,371.01,243,1,2.1433333333333335,1,Low Value Customer
15976,430.94,277,2,2.4076530612244897,1,Low Value Customer
15977,1054.73,1016,2,2.9993846153846153,1,Low Value Customer
15978,1098.78,888,1,1.9628571428571426,1,Low Value Customer
15980,2398.86,1560,3,2.072558139534884,3,High Value Customer
15981,3408.48,1866,8,2.2077319587628867,3,High Value Customer
15983,1475.02,892,4,2.1008849557522122,1,Low Value Customer
15984,2837.67,1843,10,2.730962962962963,3,High Value Customer
15985,1142.42,1086,2,1.8202702702702702,1,Low Value Customer
15986,168.12,268,1,0.897142857142857,1,Low Value Customer
15987,1451.28,1556,7,2.154642857142857,3,High Value Customer
15988,158.03,181,1,3.451851851851852,1,Low Value Customer
15990,792.11,443,2,3.0548076923076923,1,Low Value Customer
15992,41.989999999999995,17,1,6.109999999999999,2,Regular Customer
15993,2797.57,2051,7,2.233713768115942,3,High Value Customer
15994,427.07,177,1,3.388,1,Low Value Customer
15996,1060.68,384,6,3.9843076923076928,1,Low Value Customer
15998,3089.97,2041,5,2.5529446640316205,3,High Value Customer
16000,12393.7,5110,3,3.3455555555555554,0,Premium Customer
16003,2735.37,1185,5,5.018446601941747,3,High Value Customer
16005,615.39,300,4,2.3735779816513762,1,Low Value Customer
16006,101.4,84,1,1.5775000000000001,1,Low Value Customer
16007,1701.94,1393,4,1.78612987012987,1,Low Value Customer
16008,478.78,323,3,2.111515151515152,1,Low Value Customer
16009,992.71,378,4,3.313888888888889,1,Low Value Customer
16010,407.5,210,3,2.2238372093023258,1,Low Value Customer
16011,3362.71,2042,16,2.1162735849056604,3,High Value Customer
16012,1415.29,799,3,2.5875531914893615,1,Low Value Customer
16014,662.38,265,3,2.8024137931034483,1,Low Value Customer
16015,705.39,909,3,1.2462637362637363,1,Low Value Customer
16016,1508.76,620,8,2.9934468085106385,3,High Value Customer
16017,211.88,102,1,2.675625,1,Low Value Customer
16018,408.90000000000003,190,2,3.3039285714285715,1,Low Value Customer
16019,3786.2400000000002,1733,9,3.3305,3,High Value Customer
16020,851.01,487,3,2.4445652173913044,1,Low Value Customer
16022,628.28,261,1,3.3089473684210526,1,Low Value Customer
16023,719.81,358,3,3.1293069306930694,1,Low Value Customer
16024,251.24,398,1,1.11484375,1,Low Value Customer
16025,439.65999999999997,338,1,1.9764285714285712,1,Low Value Customer
16026,236.09,243,1,1.285625,1,Low Value Customer
16027,934.62,1147,6,13.510000000000002,2,Regular Customer
16030,331.24,283,1,2.3137931034482757,1,Low Value Customer
16031,548.94,423,2,2.7897000000000003,1,Low Value Customer
16033,8816.4,3539,20,3.34532981530343,0,Premium Customer
16034,437.7,242,3,2.5545454545454547,1,Low Value Customer
16036,758.92,716,2,2.1336363636363638,1,Low Value Customer
16037,855.02,428,3,3.1225641025641027,1,Low Value Customer
16038,471.78000000000003,244,3,3.19,1,Low Value Customer
16040,1313.55,684,3,3.9113846153846157,1,Low Value Customer
16041,3166.4,1584,3,5.39,2,Regular Customer
16042,1197.27,755,5,2.9728169014084505,1,Low Value Customer
16043,773.99,503,4,4.506923076923077,2,Regular Customer
16045,1340.7,897,4,2.8589156626506025,1,Low Value Customer
16048,256.44,144,2,1.62125,1,Low Value Customer
16049,1111.79,793,3,2.019967948717949,1,Low Value Customer
16050,137.9,278,1,2.585,1,Low Value Customer
16052,362.06,282,1,2.4885294117647057,1,Low Value Customer
16053,1511.95,1793,2,2.883809523809524,1,Low Value Customer
16054,783.9,380,1,3.998142857142857,1,Low Value Customer
16055,134.8,22,1,8.9875,2,Regular Customer
16056,664.85,347,1,3.7658823529411762,1,Low Value Customer
16057,2263.12,863,7,4.028181818181818,3,High Value Customer
16059,1459.8600000000001,643,6,3.109333333333333,1,Low Value Customer
16062,1153.62,800,4,2.7225,1,Low Value Customer
16063,335.32,262,1,2.242608695652174,1,Low Value Customer
16065,372.09,231,1,1.8732432432432433,1,Low Value Customer
16066,1521.87,936,5,3.1003921568627453,1,Low Value Customer
16070,852.15,457,2,2.1045454545454545,1,Low Value Customer
16071,326.24,180,1,2.737142857142857,1,Low Value Customer
16072,584.3199999999999,140,1,8.399565217391304,2,Regular Customer
16073,122.39999999999999,48,1,2.55,1,Low Value Customer
16076,2234.73,1435,10,2.541007751937985,3,High Value Customer
16078,79.2,16,1,4.95,2,Regular Customer
16079,1352.0,864,3,2.9714285714285715,1,Low Value Customer
16080,217.16,128,2,1.7919999999999998,1,Low Value Customer
16081,2806.9,1477,5,2.7976211453744493,3,High Value Customer
16083,1317.62,908,2,1.5748387096774195,1,Low Value Customer
16084,436.18,216,1,2.6457894736842107,1,Low Value Customer
16085,981.51,636,5,2.387125748502994,1,Low Value Customer
16086,1121.39,511,5,3.22025641025641,1,Low Value Customer
16091,315.06,154,2,2.841666666666667,1,Low Value Customer
16092,817.86,628,3,2.176862745098039,1,Low Value Customer
16093,17.0,20,1,0.85,1,Low Value Customer
16094,1078.23,647,4,3.607936507936508,1,Low Value Customer
16096,320.62,155,1,13.269166666666669,2,Regular Customer
16097,185.04999999999998,87,1,5.359999999999999,2,Regular Customer
16098,2005.63,613,7,4.424626865671642,3,High Value Customer
16099,731.9,434,3,1.8684615384615386,1,Low Value Customer
16101,1290.7,757,1,2.4839473684210525,1,Low Value Customer
16102,1842.14,942,3,2.5987719298245615,1,Low Value Customer
16103,1429.64,558,6,4.607291666666667,2,Regular Customer
16104,302.36,123,1,3.3613793103448275,1,Low Value Customer
16105,336.96,330,1,1.18,1,Low Value Customer
16106,108.38,74,1,1.5133333333333334,1,Low Value Customer
16107,3204.1600000000003,1176,7,4.36483870967742,3,High Value Customer
16108,842.5,615,1,1.9610416666666666,1,Low Value Customer
16109,611.88,612,2,1.5788888888888888,1,Low Value Customer
16110,1337.48,733,3,2.2664406779661017,1,Low Value Customer
16112,195.73999999999998,574,4,0.5575,1,Low Value Customer
16113,161.38,176,1,2.6510000000000002,1,Low Value Customer
16114,135.75000000000003,43,1,3.34375,1,Low Value Customer
16115,1667.97,1001,8,2.356901408450704,3,High Value Customer
16116,612.78,248,1,4.36735294117647,2,Regular Customer
16117,232.21,130,1,2.449,1,Low Value Customer
16119,423.36,240,2,2.131875,1,Low Value Customer
16120,1309.14,878,4,1.807,1,Low Value Customer
16121,867.11,586,2,1.965188679245283,1,Low Value Customer
16122,684.4200000000001,1128,4,1.583157894736842,1,Low Value Customer
16123,307.78,170,1,3.1075,1,Low Value Customer
16124,249.0,48,1,8.549999999999999,2,Regular Customer
16125,289.35,124,1,3.209230769230769,1,Low Value Customer
16126,6287.77,2125,4,3.6533333333333333,3,High Value Customer
16127,656.25,323,1,3.10625,1,Low Value Customer
16128,1880.22,988,5,2.425056179775281,1,Low Value Customer
16131,3506.54,1802,6,3.2437179487179484,3,High Value Customer
16134,618.09,371,2,2.047428571428571,1,Low Value Customer
16135,517.55,209,1,3.4428571428571426,1,Low Value Customer
16136,709.38,440,3,2.655675675675676,1,Low Value Customer
16139,635.41,330,3,2.7732258064516127,1,Low Value Customer
16140,725.18,730,2,1.7917142857142858,1,Low Value Customer
16141,620.4,238,1,4.6883333333333335,2,Regular Customer
16142,535.34,422,1,2.8767567567567567,1,Low Value Customer
16143,2424.94,919,6,4.138119658119658,3,High Value Customer
16144,175.2,16,1,10.95,2,Regular Customer
16145,3799.4900000000002,3123,11,2.2435267857142858,3,High Value Customer
16146,734.13,427,3,2.0944827586206896,1,Low Value Customer
16147,375.0,246,1,3.9104545454545456,1,Low Value Customer
16148,76.32000000000001,72,1,1.06,1,Low Value Customer
16149,280.52,308,2,1.2538888888888888,1,Low Value Customer
16150,2053.02,1047,5,3.028974358974359,3,High Value Customer
16152,1829.04,642,1,5.976206896551724,2,Regular Customer
16153,1824.23,1073,5,2.9908988764044944,3,High Value Customer
16156,3122.04,1308,9,3.077,3,High Value Customer
16157,656.69,347,3,3.445555555555556,1,Low Value Customer
16159,348.2,236,1,1.8714285714285714,1,Low Value Customer
16160,1025.44,1162,2,1.741,1,Low Value Customer
16161,5575.56,2599,19,3.1820464135021096,0,Premium Customer
16162,37.4,4,1,9.35,2,Regular Customer
16163,856.6,192,2,4.791666666666667,2,Regular Customer
16164,822.48,433,3,2.433529411764706,1,Low Value Customer
16168,3787.6,1892,27,3.3155102040816327,0,Premium Customer
16169,1822.97,1325,4,2.0698823529411765,1,Low Value Customer
16170,1885.05,1770,6,2.08032,3,High Value Customer
16171,73.2,24,1,3.4166666666666665,1,Low Value Customer
16172,1140.21,787,5,1.9330434782608694,1,Low Value Customer
16173,1418.32,575,6,4.0340476190476195,1,Low Value Customer
16174,1009.5500000000001,651,3,3.7252173913043474,1,Low Value Customer
16175,1037.59,533,4,3.5925862068965517,1,Low Value Customer
16177,331.95,95,1,5.41,2,Regular Customer
16178,197.9,94,1,3.19375,1,Low Value Customer
16179,215.83,99,1,3.732727272727273,1,Low Value Customer
16180,10254.18,5867,8,2.43179012345679,0,Premium Customer
16181,305.54,152,1,2.411818181818182,1,Low Value Customer
16182,6617.65,3791,4,2.12,3,High Value Customer
16183,338.71000000000004,113,1,3.5153333333333334,1,Low Value Customer
16184,1158.79,561,6,4.008,1,Low Value Customer
16185,529.41,260,2,3.302258064516129,1,Low Value Customer
16186,4006.94,3020,12,1.8390366972477066,3,High Value Customer
16187,6911.4400000000005,5048,15,2.1664745762711863,0,Premium Customer
16188,981.86,782,4,2.2217910447761198,1,Low Value Customer
